home_code,home_name,work_code,work_name,commuters
418052,Choceń,418114,Lubień Kujawski - miasto,30
418052,Choceń,418115,Lubień Kujawski - obszar wiejski,7
418052,Choceń,418124,Lubraniec - miasto,13
418052,Choceń,418132,Włocławek,83
418052,Choceń,461011,Bydgoszcz,13
418052,Choceń,462011,Grudziądz,3
418052,Choceń,463011,Toruń,28
418052,Choceń,464011,Włocławek,807
418052,Choceń,1002011,Kutno,14
418052,Choceń,1020031,Zgierz,3
418052,Choceń,1061011,Łódź,20
418052,Choceń,1261011,Kraków,7
418052,Choceń,1404011,Gostynin,3
418052,Choceń,1428011,Sochaczew,4
418052,Choceń,1462011,Płock,5
418052,Choceń,1465011,M.st.Warszawa,17
418052,Choceń,2008052,Krypno,6
418052,Choceń,2261011,Gdańsk,11
418052,Choceń,2262011,Gdynia,3
418052,Choceń,3009011,Koło,3
418052,Choceń,3010045,Kleczew - obszar wiejski,8
418052,Choceń,3064011,Poznań,19
418064,Chodecz - miasto,418011,Kowal,4
418064,Chodecz - miasto,418032,Boniewo,3
418064,Chodecz - miasto,418045,Brześć Kujawski - obszar wiejski,9
418064,Chodecz - miasto,418052,Choceń,16
418064,Chodecz - miasto,418065,Chodecz - obszar wiejski,25
418064,Chodecz - miasto,418114,Lubień Kujawski - miasto,14
418064,Chodecz - miasto,418115,Lubień Kujawski - obszar wiejski,8
418064,Chodecz - miasto,418132,Włocławek,10
418064,Chodecz - miasto,461011,Bydgoszcz,4
418064,Chodecz - miasto,463011,Toruń,4
418064,Chodecz - miasto,464011,Włocławek,99
418064,Chodecz - miasto,1002011,Kutno,3
418064,Chodecz - miasto,1061011,Łódź,4
418064,Chodecz - miasto,1465011,M.st.Warszawa,9
418064,Chodecz - miasto,2261011,Gdańsk,4
418064,Chodecz - miasto,3009114,Przedecz - miasto,3
418064,Chodecz - miasto,3064011,Poznań,4
418065,Chodecz - obszar wiejski,401011,Aleksandrów Kujawski,4
418065,Chodecz - obszar wiejski,418011,Kowal,6
418065,Chodecz - obszar wiejski,418032,Boniewo,7
418065,Chodecz - obszar wiejski,418044,Brześć Kujawski - miasto,5
418065,Chodecz - obszar wiejski,418045,Brześć Kujawski - obszar wiejski,9
418065,Chodecz - obszar wiejski,418052,Choceń,53
418065,Chodecz - obszar wiejski,418064,Chodecz - miasto,208
418065,Chodecz - obszar wiejski,418092,Kowal,3
418065,Chodecz - obszar wiejski,418114,Lubień Kujawski - miasto,25
418065,Chodecz - obszar wiejski,418115,Lubień Kujawski - obszar wiejski,28
418065,Chodecz - obszar wiejski,418124,Lubraniec - miasto,3
418065,Chodecz - obszar wiejski,418132,Włocławek,11
418065,Chodecz - obszar wiejski,461011,Bydgoszcz,4
418065,Chodecz - obszar wiejski,463011,Toruń,9
418065,Chodecz - obszar wiejski,464011,Włocławek,146
418065,Chodecz - obszar wiejski,1002011,Kutno,17
418065,Chodecz - obszar wiejski,1002044,Krośniewice - miasto,4
418065,Chodecz - obszar wiejski,1061011,Łódź,7
418065,Chodecz - obszar wiejski,1465011,M.st.Warszawa,11
418065,Chodecz - obszar wiejski,3009114,Przedecz - miasto,6
418065,Chodecz - obszar wiejski,3009115,Przedecz - obszar wiejski,6
418065,Chodecz - obszar wiejski,3010132,Wierzbinek,3
418065,Chodecz - obszar wiejski,3064011,Poznań,4
418072,Fabianki,204032,Niechlów,3
418072,Fabianki,264011,Wrocław,13
418072,Fabianki,408011,Lipno,41
418072,Fabianki,408022,Bobrowniki,27
418072,Fabianki,408044,Dobrzyń nad Wisłą - miasto,6
418072,Fabianki,408045,Dobrzyń nad Wisłą - obszar wiejski,10
418072,Fabianki,408062,Lipno,68
418072,Fabianki,408092,Wielgie,23
418072,Fabianki,410034,Nakło nad Notecią - miasto,3
418072,Fabianki,415042,Lubicz,3
418072,Fabianki,415062,Łysomice,4
418072,Fabianki,418011,Kowal,7
418072,Fabianki,418044,Brześć Kujawski - miasto,8
418072,Fabianki,418045,Brześć Kujawski - obszar wiejski,49
418072,Fabianki,418052,Choceń,4
418072,Fabianki,418085,Izbica Kujawska - obszar wiejski,3
418072,Fabianki,418102,Lubanie,10
418072,Fabianki,418114,Lubień Kujawski - miasto,13
418072,Fabianki,418115,Lubień Kujawski - obszar wiejski,7
418072,Fabianki,418132,Włocławek,24
418072,Fabianki,461011,Bydgoszcz,23
418072,Fabianki,463011,Toruń,38
418072,Fabianki,464011,Włocławek,1699
418072,Fabianki,611062,Serokomla,5
418072,Fabianki,1061011,Łódź,5
418072,Fabianki,1462011,Płock,22
418072,Fabianki,1465011,M.st.Warszawa,43
418072,Fabianki,2261011,Gdańsk,11
418072,Fabianki,2262011,Gdynia,5
418072,Fabianki,3009011,Koło,4
418072,Fabianki,3064011,Poznań,15
418084,Izbica Kujawska - miasto,411042,Osięciny,4
418084,Izbica Kujawska - miasto,411072,Topólka,4
418084,Izbica Kujawska - miasto,418032,Boniewo,5
418084,Izbica Kujawska - miasto,418045,Brześć Kujawski - obszar wiejski,20
418084,Izbica Kujawska - miasto,418085,Izbica Kujawska - obszar wiejski,20
418084,Izbica Kujawska - miasto,418124,Lubraniec - miasto,15
418084,Izbica Kujawska - miasto,463011,Toruń,5
418084,Izbica Kujawska - miasto,464011,Włocławek,45
418084,Izbica Kujawska - miasto,1002011,Kutno,4
418084,Izbica Kujawska - miasto,1465011,M.st.Warszawa,11
418084,Izbica Kujawska - miasto,2261011,Gdańsk,4
418084,Izbica Kujawska - miasto,3009011,Koło,33
418084,Izbica Kujawska - miasto,3009022,Babiak,22
418084,Izbica Kujawska - miasto,3009064,Kłodawa - miasto,3
418084,Izbica Kujawska - miasto,3009072,Koło,3
418084,Izbica Kujawska - miasto,3010105,Sompolno - obszar wiejski,32
418084,Izbica Kujawska - miasto,3062011,Konin,3
418084,Izbica Kujawska - miasto,3064011,Poznań,12
418085,Izbica Kujawska - obszar wiejski,403052,Nowa Wieś Wielka,3
418085,Izbica Kujawska - obszar wiejski,411042,Osięciny,3
418085,Izbica Kujawska - obszar wiejski,411054,Piotrków Kujawski - miasto,3
418085,Izbica Kujawska - obszar wiejski,411072,Topólka,14
418085,Izbica Kujawska - obszar wiejski,418032,Boniewo,17
418085,Izbica Kujawska - obszar wiejski,418044,Brześć Kujawski - miasto,8
418085,Izbica Kujawska - obszar wiejski,418045,Brześć Kujawski - obszar wiejski,56
418085,Izbica Kujawska - obszar wiejski,418052,Choceń,7
418085,Izbica Kujawska - obszar wiejski,418064,Chodecz - miasto,8
418085,Izbica Kujawska - obszar wiejski,418084,Izbica Kujawska - miasto,215
418085,Izbica Kujawska - obszar wiejski,418124,Lubraniec - miasto,21
418085,Izbica Kujawska - obszar wiejski,418125,Lubraniec - obszar wiejski,6
418085,Izbica Kujawska - obszar wiejski,461011,Bydgoszcz,3
418085,Izbica Kujawska - obszar wiejski,463011,Toruń,14
418085,Izbica Kujawska - obszar wiejski,464011,Włocławek,63
418085,Izbica Kujawska - obszar wiejski,1002011,Kutno,4
418085,Izbica Kujawska - obszar wiejski,1061011,Łódź,5
418085,Izbica Kujawska - obszar wiejski,1465011,M.st.Warszawa,14
418085,Izbica Kujawska - obszar wiejski,2261011,Gdańsk,6
418085,Izbica Kujawska - obszar wiejski,3009011,Koło,65
418085,Izbica Kujawska - obszar wiejski,3009022,Babiak,21
418085,Izbica Kujawska - obszar wiejski,3009064,Kłodawa - miasto,12
418085,Izbica Kujawska - obszar wiejski,3009072,Koło,4
418085,Izbica Kujawska - obszar wiejski,3009102,Osiek Mały,5
418085,Izbica Kujawska - obszar wiejski,3009114,Przedecz - miasto,9
418085,Izbica Kujawska - obszar wiejski,3009115,Przedecz - obszar wiejski,4
418085,Izbica Kujawska - obszar wiejski,3010104,Sompolno - miasto,8
418085,Izbica Kujawska - obszar wiejski,3010105,Sompolno - obszar wiejski,35
418085,Izbica Kujawska - obszar wiejski,3010132,Wierzbinek,10
418085,Izbica Kujawska - obszar wiejski,3062011,Konin,9
418085,Izbica Kujawska - obszar wiejski,3064011,Poznań,13
418085,Izbica Kujawska - obszar wiejski,3262011,Szczecin,5
418092,Kowal,264011,Wrocław,5
418092,Kowal,418011,Kowal,159
418092,Kowal,418022,Baruchowo,30
418092,Kowal,418044,Brześć Kujawski - miasto,3
418092,Kowal,418045,Brześć Kujawski - obszar wiejski,24
418092,Kowal,418052,Choceń,35
418092,Kowal,418064,Chodecz - miasto,3
418092,Kowal,418072,Fabianki,3
418092,Kowal,418114,Lubień Kujawski - miasto,31
418092,Kowal,418115,Lubień Kujawski - obszar wiejski,14
418092,Kowal,418132,Włocławek,23
418092,Kowal,461011,Bydgoszcz,5
418092,Kowal,463011,Toruń,6
418092,Kowal,464011,Włocławek,367
418092,Kowal,1002011,Kutno,4
418092,Kowal,1061011,Łódź,6
418092,Kowal,1062011,Piotrków Trybunalski,5
418092,Kowal,1404011,Gostynin,6
418092,Kowal,1421021,Pruszków,3
418092,Kowal,1462011,Płock,8
418092,Kowal,1465011,M.st.Warszawa,11
418092,Kowal,2261011,Gdańsk,4
418092,Kowal,3064011,Poznań,9
418102,Lubanie,401011,Aleksandrów Kujawski,29
418102,Lubanie,401021,Ciechocinek,31
418102,Lubanie,401031,Nieszawa,9
418102,Lubanie,401042,Aleksandrów Kujawski,8
418102,Lubanie,401052,Bądkowo,18
418102,Lubanie,401072,Raciążek,3
418102,Lubanie,401082,Waganiec,16
418102,Lubanie,401092,Zakrzewo,3
418102,Lubanie,418044,Brześć Kujawski - miasto,6
418102,Lubanie,418045,Brześć Kujawski - obszar wiejski,32
418102,Lubanie,418072,Fabianki,6
418102,Lubanie,461011,Bydgoszcz,11
418102,Lubanie,463011,Toruń,34
418102,Lubanie,464011,Włocławek,770
418102,Lubanie,1061011,Łódź,6
418102,Lubanie,1261011,Kraków,4
418102,Lubanie,1462011,Płock,9
418102,Lubanie,1465011,M.st.Warszawa,11
418102,Lubanie,2261011,Gdańsk,7
418102,Lubanie,3064011,Poznań,4
418114,Lubień Kujawski - miasto,418011,Kowal,17
418114,Lubień Kujawski - miasto,418045,Brześć Kujawski - obszar wiejski,4
418114,Lubień Kujawski - miasto,418052,Choceń,3
418114,Lubień Kujawski - miasto,418064,Chodecz - miasto,6
418114,Lubień Kujawski - miasto,418065,Chodecz - obszar wiejski,3
418114,Lubień Kujawski - miasto,418092,Kowal,3
418114,Lubień Kujawski - miasto,418115,Lubień Kujawski - obszar wiejski,61
418114,Lubień Kujawski - miasto,461011,Bydgoszcz,4
418114,Lubień Kujawski - miasto,463011,Toruń,7
418114,Lubień Kujawski - miasto,464011,Włocławek,55
418114,Lubień Kujawski - miasto,1002011,Kutno,5
418114,Lubień Kujawski - miasto,1004022,Daszyna,3
418114,Lubień Kujawski - miasto,1061011,Łódź,4
418114,Lubień Kujawski - miasto,1465011,M.st.Warszawa,12
418115,Lubień Kujawski - obszar wiejski,264011,Wrocław,5
418115,Lubień Kujawski - obszar wiejski,418011,Kowal,43
418115,Lubień Kujawski - obszar wiejski,418022,Baruchowo,9
418115,Lubień Kujawski - obszar wiejski,418045,Brześć Kujawski - obszar wiejski,4
418115,Lubień Kujawski - obszar wiejski,418052,Choceń,15
418115,Lubień Kujawski - obszar wiejski,418064,Chodecz - miasto,26
418115,Lubień Kujawski - obszar wiejski,418065,Chodecz - obszar wiejski,7
418115,Lubień Kujawski - obszar wiejski,418092,Kowal,31
418115,Lubień Kujawski - obszar wiejski,418114,Lubień Kujawski - miasto,204
418115,Lubień Kujawski - obszar wiejski,418132,Włocławek,7
418115,Lubień Kujawski - obszar wiejski,461011,Bydgoszcz,17
418115,Lubień Kujawski - obszar wiejski,463011,Toruń,16
418115,Lubień Kujawski - obszar wiejski,464011,Włocławek,283
418115,Lubień Kujawski - obszar wiejski,1002011,Kutno,54
418115,Lubień Kujawski - obszar wiejski,1002062,Kutno,4
418115,Lubień Kujawski - obszar wiejski,1002072,Łanięta,5
418115,Lubień Kujawski - obszar wiejski,1061011,Łódź,16
418115,Lubień Kujawski - obszar wiejski,1404011,Gostynin,18
418115,Lubień Kujawski - obszar wiejski,1404022,Gostynin,3
418115,Lubień Kujawski - obszar wiejski,1462011,Płock,7
418115,Lubień Kujawski - obszar wiejski,1465011,M.st.Warszawa,18
418115,Lubień Kujawski - obszar wiejski,2261011,Gdańsk,5
418115,Lubień Kujawski - obszar wiejski,3064011,Poznań,9
418115,Lubień Kujawski - obszar wiejski,3262011,Szczecin,3
418124,Lubraniec - miasto,264011,Wrocław,3
418124,Lubraniec - miasto,403012,Białe Błota,3
418124,Lubraniec - miasto,411022,Bytoń,3
418124,Lubraniec - miasto,411042,Osięciny,4
418124,Lubraniec - miasto,411072,Topólka,14
418124,Lubraniec - miasto,418032,Boniewo,6
418124,Lubraniec - miasto,418044,Brześć Kujawski - miasto,41
418124,Lubraniec - miasto,418045,Brześć Kujawski - obszar wiejski,59
418124,Lubraniec - miasto,418052,Choceń,3
418124,Lubraniec - miasto,418072,Fabianki,3
418124,Lubraniec - miasto,418084,Izbica Kujawska - miasto,5
418124,Lubraniec - miasto,418125,Lubraniec - obszar wiejski,36
418124,Lubraniec - miasto,418132,Włocławek,17
418124,Lubraniec - miasto,461011,Bydgoszcz,4
418124,Lubraniec - miasto,463011,Toruń,13
418124,Lubraniec - miasto,464011,Włocławek,216
418124,Lubraniec - miasto,1465011,M.st.Warszawa,15
418124,Lubraniec - miasto,3064011,Poznań,7
418125,Lubraniec - obszar wiejski,264011,Wrocław,7
418125,Lubraniec - obszar wiejski,411011,Radziejów,12
418125,Lubraniec - obszar wiejski,411054,Piotrków Kujawski - miasto,10
418125,Lubraniec - obszar wiejski,411062,Radziejów,4
418125,Lubraniec - obszar wiejski,411072,Topólka,31
418125,Lubraniec - obszar wiejski,418011,Kowal,5
418125,Lubraniec - obszar wiejski,418032,Boniewo,4
418125,Lubraniec - obszar wiejski,418044,Brześć Kujawski - miasto,83
418125,Lubraniec - obszar wiejski,418045,Brześć Kujawski - obszar wiejski,132
418125,Lubraniec - obszar wiejski,418052,Choceń,16
418125,Lubraniec - obszar wiejski,418064,Chodecz - miasto,6
418125,Lubraniec - obszar wiejski,418084,Izbica Kujawska - miasto,21
418125,Lubraniec - obszar wiejski,418085,Izbica Kujawska - obszar wiejski,4
418125,Lubraniec - obszar wiejski,418124,Lubraniec - miasto,212
418125,Lubraniec - obszar wiejski,418132,Włocławek,41
418125,Lubraniec - obszar wiejski,461011,Bydgoszcz,18
418125,Lubraniec - obszar wiejski,463011,Toruń,19
418125,Lubraniec - obszar wiejski,464011,Włocławek,388
418125,Lubraniec - obszar wiejski,1421021,Pruszków,7
418125,Lubraniec - obszar wiejski,1462011,Płock,4
418125,Lubraniec - obszar wiejski,1465011,M.st.Warszawa,21
418125,Lubraniec - obszar wiejski,3009011,Koło,7
418125,Lubraniec - obszar wiejski,3009022,Babiak,4
418125,Lubraniec - obszar wiejski,3064011,Poznań,17
418132,Włocławek,401011,Aleksandrów Kujawski,4
418132,Włocławek,403072,Sicienko,4
418132,Włocławek,408011,Lipno,6
418132,Włocławek,408062,Lipno,4
418132,Włocławek,411011,Radziejów,3
418132,Włocławek,418011,Kowal,19
418132,Włocławek,418022,Baruchowo,3
418132,Włocławek,418044,Brześć Kujawski - miasto,21
418132,Włocławek,418045,Brześć Kujawski - obszar wiejski,75
418132,Włocławek,418052,Choceń,29
418132,Włocławek,418064,Chodecz - miasto,4
418132,Włocławek,418072,Fabianki,18
418132,Włocławek,418092,Kowal,8
418132,Włocławek,418114,Lubień Kujawski - miasto,4
418132,Włocławek,418115,Lubień Kujawski - obszar wiejski,10
418132,Włocławek,418124,Lubraniec - miasto,6
418132,Włocławek,461011,Bydgoszcz,15
418132,Włocławek,463011,Toruń,26
418132,Włocławek,464011,Włocławek,1297
418132,Włocławek,1061011,Łódź,5
418132,Włocławek,1261011,Kraków,3
418132,Włocławek,1404011,Gostynin,7
418132,Włocławek,1462011,Płock,37
418132,Włocławek,1465011,M.st.Warszawa,17
418132,Włocławek,2261011,Gdańsk,10
418132,Włocławek,2262011,Gdynia,6
418132,Włocławek,3064011,Poznań,11
419014,Barcin - miasto,403012,Białe Błota,19
419014,Barcin - miasto,403052,Nowa Wieś Wielka,45
419014,Barcin - miasto,403062,Osielsko,3
419014,Barcin - miasto,407011,Inowrocław,85
419014,Barcin - miasto,407034,Gniewkowo - miasto,4
419014,Barcin - miasto,407042,Inowrocław,4
419014,Barcin - miasto,407054,Janikowo - miasto,18
419014,Barcin - miasto,407074,Pakość - miasto,39
419014,Barcin - miasto,407075,Pakość - obszar wiejski,22
419014,Barcin - miasto,409012,Dąbrowa,23
419014,Barcin - miasto,409034,Mogilno - miasto,11
419014,Barcin - miasto,409035,Mogilno - obszar wiejski,6
419014,Barcin - miasto,410054,Szubin - miasto,8
419014,Barcin - miasto,410055,Szubin - obszar wiejski,9
419014,Barcin - miasto,414094,Świecie - miasto,3
419014,Barcin - miasto,419015,Barcin - obszar wiejski,381
419014,Barcin - miasto,419022,Gąsawa,14
419014,Barcin - miasto,419035,Janowiec Wielkopolski - obszar wiejski,7
419014,Barcin - miasto,419044,Łabiszyn - miasto,27
419014,Barcin - miasto,419045,Łabiszyn - obszar wiejski,17
419014,Barcin - miasto,419064,Żnin - miasto,92
419014,Barcin - miasto,419065,Żnin - obszar wiejski,34
419014,Barcin - miasto,461011,Bydgoszcz,241
419014,Barcin - miasto,462011,Grudziądz,3
419014,Barcin - miasto,463011,Toruń,19
419014,Barcin - miasto,1261011,Kraków,3
419014,Barcin - miasto,1418014,Góra Kalwaria - miasto,5
419014,Barcin - miasto,1465011,M.st.Warszawa,32
419014,Barcin - miasto,2261011,Gdańsk,3
419014,Barcin - miasto,2602034,Małogoszcz - miasto,7
419014,Barcin - miasto,3064011,Poznań,12
419015,Barcin - obszar wiejski,264011,Wrocław,9
419015,Barcin - obszar wiejski,403012,Białe Błota,26
419015,Barcin - obszar wiejski,403052,Nowa Wieś Wielka,37
419015,Barcin - obszar wiejski,403084,Solec Kujawski - miasto,3
419015,Barcin - obszar wiejski,407011,Inowrocław,102
419015,Barcin - obszar wiejski,407042,Inowrocław,10
419015,Barcin - obszar wiejski,407054,Janikowo - miasto,38
419015,Barcin - obszar wiejski,407055,Janikowo - obszar wiejski,4
419015,Barcin - obszar wiejski,407065,Kruszwica - obszar wiejski,3
419015,Barcin - obszar wiejski,407074,Pakość - miasto,79
419015,Barcin - obszar wiejski,407075,Pakość - obszar wiejski,53
419015,Barcin - obszar wiejski,407092,Złotniki Kujawskie,16
419015,Barcin - obszar wiejski,409012,Dąbrowa,29
419015,Barcin - obszar wiejski,409034,Mogilno - miasto,12
419015,Barcin - obszar wiejski,410035,Nakło nad Notecią - obszar wiejski,5
419015,Barcin - obszar wiejski,410054,Szubin - miasto,13
419015,Barcin - obszar wiejski,410055,Szubin - obszar wiejski,12
419015,Barcin - obszar wiejski,419014,Barcin - miasto,405
419015,Barcin - obszar wiejski,419022,Gąsawa,8
419015,Barcin - obszar wiejski,419035,Janowiec Wielkopolski - obszar wiejski,7
419015,Barcin - obszar wiejski,419044,Łabiszyn - miasto,36
419015,Barcin - obszar wiejski,419045,Łabiszyn - obszar wiejski,29
419015,Barcin - obszar wiejski,419064,Żnin - miasto,73
419015,Barcin - obszar wiejski,419065,Żnin - obszar wiejski,23
419015,Barcin - obszar wiejski,461011,Bydgoszcz,180
419015,Barcin - obszar wiejski,463011,Toruń,18
419015,Barcin - obszar wiejski,1465011,M.st.Warszawa,39
419015,Barcin - obszar wiejski,2261011,Gdańsk,3
419015,Barcin - obszar wiejski,2262011,Gdynia,6
419015,Barcin - obszar wiejski,2466011,Gliwice,3
419015,Barcin - obszar wiejski,2602034,Małogoszcz - miasto,8
419015,Barcin - obszar wiejski,2604172,Nowiny,3
419015,Barcin - obszar wiejski,3003011,Gniezno,4
419015,Barcin - obszar wiejski,3021084,Kostrzyn - miasto,4
419015,Barcin - obszar wiejski,3064011,Poznań,19
419022,Gąsawa,403012,Białe Błota,7
419022,Gąsawa,407011,Inowrocław,14
419022,Gąsawa,407054,Janikowo - miasto,6
419022,Gąsawa,409012,Dąbrowa,25
419022,Gąsawa,409034,Mogilno - miasto,11
419022,Gąsawa,409035,Mogilno - obszar wiejski,4
419022,Gąsawa,410054,Szubin - miasto,6
419022,Gąsawa,410055,Szubin - obszar wiejski,7
419022,Gąsawa,419014,Barcin - miasto,14
419022,Gąsawa,419015,Barcin - obszar wiejski,21
419022,Gąsawa,419034,Janowiec Wielkopolski - miasto,5
419022,Gąsawa,419035,Janowiec Wielkopolski - obszar wiejski,4
419022,Gąsawa,419052,Rogowo,73
419022,Gąsawa,419064,Żnin - miasto,347
419022,Gąsawa,419065,Żnin - obszar wiejski,54
419022,Gąsawa,461011,Bydgoszcz,53
419022,Gąsawa,1465011,M.st.Warszawa,18
419022,Gąsawa,3003011,Gniezno,26
419022,Gąsawa,3003032,Gniezno,3
419022,Gąsawa,3003062,Łubowo,4
419022,Gąsawa,3021172,Tarnowo Podgórne,6
419022,Gąsawa,3028022,Damasławek,4
419022,Gąsawa,3064011,Poznań,22
419034,Janowiec Wielkopolski - miasto,264011,Wrocław,4
419034,Janowiec Wielkopolski - miasto,419015,Barcin - obszar wiejski,3
419034,Janowiec Wielkopolski - miasto,419022,Gąsawa,4
419034,Janowiec Wielkopolski - miasto,419035,Janowiec Wielkopolski - obszar wiejski,61
419034,Janowiec Wielkopolski - miasto,419052,Rogowo,16
419034,Janowiec Wielkopolski - miasto,419064,Żnin - miasto,74
419034,Janowiec Wielkopolski - miasto,419065,Żnin - obszar wiejski,6
419034,Janowiec Wielkopolski - miasto,461011,Bydgoszcz,10
419034,Janowiec Wielkopolski - miasto,1465011,M.st.Warszawa,5
419034,Janowiec Wielkopolski - miasto,3003011,Gniezno,40
419034,Janowiec Wielkopolski - miasto,3003042,Kiszkowo,4
419034,Janowiec Wielkopolski - miasto,3003054,Kłecko - miasto,3
419034,Janowiec Wielkopolski - miasto,3003055,Kłecko - obszar wiejski,11
419034,Janowiec Wielkopolski - miasto,3003072,Mieleszyn,32
419034,Janowiec Wielkopolski - miasto,3021042,Czerwonak,6
419034,Janowiec Wielkopolski - miasto,3021095,Kórnik - obszar wiejski,4
419034,Janowiec Wielkopolski - miasto,3021124,Pobiedziska - miasto,3
419034,Janowiec Wielkopolski - miasto,3021152,Suchy Las,3
419034,Janowiec Wielkopolski - miasto,3021164,Swarzędz - miasto,3
419034,Janowiec Wielkopolski - miasto,3021165,Swarzędz - obszar wiejski,10
419034,Janowiec Wielkopolski - miasto,3021172,Tarnowo Podgórne,7
419034,Janowiec Wielkopolski - miasto,3028011,Wągrowiec,48
419034,Janowiec Wielkopolski - miasto,3028022,Damasławek,18
419034,Janowiec Wielkopolski - miasto,3028042,Mieścisko,38
419034,Janowiec Wielkopolski - miasto,3028072,Wągrowiec,8
419034,Janowiec Wielkopolski - miasto,3064011,Poznań,49
419035,Janowiec Wielkopolski - obszar wiejski,403012,Białe Błota,4
419035,Janowiec Wielkopolski - obszar wiejski,410035,Nakło nad Notecią - obszar wiejski,3
419035,Janowiec Wielkopolski - obszar wiejski,410054,Szubin - miasto,4
419035,Janowiec Wielkopolski - obszar wiejski,410055,Szubin - obszar wiejski,3
419035,Janowiec Wielkopolski - obszar wiejski,419022,Gąsawa,3
